Ref_Date,GEO,Geographical classification,INDEX,Vector,Coordinate,Value
1984/11,Canada,,House only,v53600423,1.2,44.4
1984/12,Canada,,House only,v53600423,1.2,44.5
1985/01,Canada,,House only,v53600423,1.2,44.7
1985/02,Canada,,House only,v53600423,1.2,44.7
1985/03,Canada,,House only,v53600423,1.2,44.9
1985/04,Canada,,House only,v53600423,1.2,44.9
1985/05,Canada,,House only,v53600423,1.2,44.7
1985/06,Canada,,House only,v53600423,1.2,44.9
1985/07,Canada,,House only,v53600423,1.2,45.0
1985/08,Canada,,House only,v53600423,1.2,45.4
1985/09,Canada,,House only,v53600423,1.2,45.6
1985/10,Canada,,House only,v53600423,1.2,45.9
1985/11,Canada,,House only,v53600423,1.2,46.2
1985/12,Canada,,House only,v53600423,1.2,46.3
1986/01,Canada,,House only,v53600423,1.2,47.1
1986/02,Canada,,House only,v53600423,1.2,47.7
1986/03,Canada,,House only,v53600423,1.2,48.1
1986/04,Canada,,House only,v53600423,1.2,48.5
1986/05,Canada,,House only,v53600423,1.2,48.9
1986/06,Canada,,House only,v53600423,1.2,49.2
1986/07,Canada,,House only,v53600423,1.2,49.5
1986/08,Canada,,House only,v53600423,1.2,50.1
1986/09,Canada,,House only,v53600423,1.2,51.3
1986/10,Canada,,House only,v53600423,1.2,51.9
1986/11,Canada,,House only,v53600423,1.2,52.7
1986/12,Canada,,House only,v53600423,1.2,53.0
1987/01,Canada,,House only,v53600423,1.2,53.6
1987/02,Canada,,House only,v53600423,1.2,54.8
1987/03,Canada,,House only,v53600423,1.2,56.5
1987/04,Canada,,House only,v53600423,1.2,57.3
1987/05,Canada,,House only,v53600423,1.2,57.7
1987/06,Canada,,House only,v53600423,1.2,58.1
1987/07,Canada,,House only,v53600423,1.2,58.3
1987/08,Canada,,House only,v53600423,1.2,58.6
1987/09,Canada,,House only,v53600423,1.2,58.8
1987/10,Canada,,House only,v53600423,1.2,58.9
1987/11,Canada,,House only,v53600423,1.2,59.1
1987/12,Canada,,House only,v53600423,1.2,59.2
1988/01,Canada,,House only,v53600423,1.2,59.4
1988/02,Canada,,House only,v53600423,1.2,59.9
1988/03,Canada,,House only,v53600423,1.2,60.4
1988/04,Canada,,House only,v53600423,1.2,61.6
1988/05,Canada,,House only,v53600423,1.2,62.3
1988/06,Canada,,House only,v53600423,1.2,62.6
1988/07,Canada,,House only,v53600423,1.2,62.7
1988/08,Canada,,House only,v53600423,1.2,63.4
1988/09,Canada,,House only,v53600423,1.2,64.3
1988/10,Canada,,House only,v53600423,1.2,64.7
1988/11,Canada,,House only,v53600423,1.2,65.0
1988/12,Canada,,House only,v53600423,1.2,65.3
1989/01,Canada,,House only,v53600423,1.2,65.4
1989/02,Canada,,House only,v53600423,1.2,66.5
1989/03,Canada,,House only,v53600423,1.2,67.0
1989/04,Canada,,House only,v53600423,1.2,67.4
1989/05,Canada,,House only,v53600423,1.2,67.5
1989/06,Canada,,House only,v53600423,1.2,68.0
1989/07,Canada,,House only,v53600423,1.2,68.1
1989/08,Canada,,House only,v53600423,1.2,68.0
1989/09,Canada,,House only,v53600423,1.2,68.3
1989/10,Canada,,House only,v53600423,1.2,68.6
1989/11,Canada,,House only,v53600423,1.2,68.9
1989/12,Canada,,House only,v53600423,1.2,69.2
1990/01,Canada,,House only,v53600423,1.2,69.8
1990/02,Canada,,House only,v53600423,1.2,69.8
1990/03,Canada,,House only,v53600423,1.2,70.0
1990/04,Canada,,House only,v53600423,1.2,69.7
1990/05,Canada,,House only,v53600423,1.2,69.2
1990/06,Canada,,House only,v53600423,1.2,67.9
1990/07,Canada,,House only,v53600423,1.2,67.3
1990/08,Canada,,House only,v53600423,1.2,66.6
1990/09,Canada,,House only,v53600423,1.2,65.7
1990/10,Canada,,House only,v53600423,1.2,65.0
1990/11,Canada,,House only,v53600423,1.2,64.1
1990/12,Canada,,House only,v53600423,1.2,63.8
1991/01,Canada,,House only,v53600423,1.2,62.9
1991/02,Canada,,House only,v53600423,1.2,61.8
1991/03,Canada,,House only,v53600423,1.2,62.1
1991/04,Canada,,House only,v53600423,1.2,61.9
1991/05,Canada,,House only,v53600423,1.2,62.6
1991/06,Canada,,House only,v53600423,1.2,62.6
1991/07,Canada,,House only,v53600423,1.2,62.7
1991/08,Canada,,House only,v53600423,1.2,62.5
1991/09,Canada,,House only,v53600423,1.2,62.5
1991/10,Canada,,House only,v53600423,1.2,62.6
1991/11,Canada,,House only,v53600423,1.2,62.3
1991/12,Canada,,House only,v53600423,1.2,62.2
1992/01,Canada,,House only,v53600423,1.2,62.1
1992/02,Canada,,House only,v53600423,1.2,62.0
1992/03,Canada,,House only,v53600423,1.2,62.0
1992/04,Canada,,House only,v53600423,1.2,62.1
1992/05,Canada,,House only,v53600423,1.2,62.0
1992/06,Canada,,House only,v53600423,1.2,62.2
1992/07,Canada,,House only,v53600423,1.2,62.1
1992/08,Canada,,House only,v53600423,1.2,62.0
1992/09,Canada,,House only,v53600423,1.2,61.9
1992/10,Canada,,House only,v53600423,1.2,61.9
1992/11,Canada,,House only,v53600423,1.2,62.2
1992/12,Canada,,House only,v53600423,1.2,62.0
1993/01,Canada,,House only,v53600423,1.2,61.9
1993/02,Canada,,House only,v53600423,1.2,62.2
1993/03,Canada,,House only,v53600423,1.2,62.5
1993/04,Canada,,House only,v53600423,1.2,62.9
1993/05,Canada,,House only,v53600423,1.2,62.4
1993/06,Canada,,House only,v53600423,1.2,62.6
1993/07,Canada,,House only,v53600423,1.2,62.5
1993/08,Canada,,House only,v53600423,1.2,62.7
1993/09,Canada,,House only,v53600423,1.2,62.9
1993/10,Canada,,House only,v53600423,1.2,62.7
1993/11,Canada,,House only,v53600423,1.2,62.7
1993/12,Canada,,House only,v53600423,1.2,62.7
1994/01,Canada,,House only,v53600423,1.2,62.7
1994/02,Canada,,House only,v53600423,1.2,62.6
1994/03,Canada,,House only,v53600423,1.2,62.5
1994/04,Canada,,House only,v53600423,1.2,62.6
1994/05,Canada,,House only,v53600423,1.2,62.5
1994/06,Canada,,House only,v53600423,1.2,62.7
1994/07,Canada,,House only,v53600423,1.2,62.5
1994/08,Canada,,House only,v53600423,1.2,62.7
1994/09,Canada,,House only,v53600423,1.2,62.7
1994/10,Canada,,House only,v53600423,1.2,62.7
1994/11,Canada,,House only,v53600423,1.2,62.5
1994/12,Canada,,House only,v53600423,1.2,62.5
1995/01,Canada,,House only,v53600423,1.2,62.5
1995/02,Canada,,House only,v53600423,1.2,62.4
1995/03,Canada,,House only,v53600423,1.2,62.4
1995/04,Canada,,House only,v53600423,1.2,62.3
1995/05,Canada,,House only,v53600423,1.2,62.2
1995/06,Canada,,House only,v53600423,1.2,62.0
1995/07,Canada,,House only,v53600423,1.2,62.0
1995/08,Canada,,House only,v53600423,1.2,61.9
1995/09,Canada,,House only,v53600423,1.2,61.9
1995/10,Canada,,House only,v53600423,1.2,61.5
1995/11,Canada,,House only,v53600423,1.2,61.3
1995/12,Canada,,House only,v53600423,1.2,61.4
1996/01,Canada,,House only,v53600423,1.2,61.3
1996/02,Canada,,House only,v53600423,1.2,60.9
1996/03,Canada,,House only,v53600423,1.2,60.8
1996/04,Canada,,House only,v53600423,1.2,60.4
1996/05,Canada,,House only,v53600423,1.2,60.4
1996/06,Canada,,House only,v53600423,1.2,60.4
1996/07,Canada,,House only,v53600423,1.2,60.4
1996/08,Canada,,House only,v53600423,1.2,60.4
1996/09,Canada,,House only,v53600423,1.2,60.4
1996/10,Canada,,House only,v53600423,1.2,60.4
1996/11,Canada,,House only,v53600423,1.2,60.7
1996/12,Canada,,House only,v53600423,1.2,60.7
1997/01,Canada,,House only,v53600423,1.2,60.9
1997/02,Canada,,House only,v53600423,1.2,61.1
1997/03,Canada,,House only,v53600423,1.2,61.2
1997/04,Canada,,House only,v53600423,1.2,61.3
1997/05,Canada,,House only,v53600423,1.2,61.4
1997/06,Canada,,House only,v53600423,1.2,61.4
1997/07,Canada,,House only,v53600423,1.2,61.5
1997/08,Canada,,House only,v53600423,1.2,61.5
1997/09,Canada,,House only,v53600423,1.2,61.5
1997/10,Canada,,House only,v53600423,1.2,61.4
1997/11,Canada,,House only,v53600423,1.2,61.8
1997/12,Canada,,House only,v53600423,1.2,61.9
1998/01,Canada,,House only,v53600423,1.2,62.0
1998/02,Canada,,House only,v53600423,1.2,62.1
1998/03,Canada,,House only,v53600423,1.2,62.2
1998/04,Canada,,House only,v53600423,1.2,62.2
1998/05,Canada,,House only,v53600423,1.2,62.3
1998/06,Canada,,House only,v53600423,1.2,62.4
1998/07,Canada,,House only,v53600423,1.2,62.5
1998/08,Canada,,House only,v53600423,1.2,62.4
1998/09,Canada,,House only,v53600423,1.2,62.4
1998/10,Canada,,House only,v53600423,1.2,62.5
1998/11,Canada,,House only,v53600423,1.2,62.5
1998/12,Canada,,House only,v53600423,1.2,62.5
1999/01,Canada,,House only,v53600423,1.2,62.5
1999/02,Canada,,House only,v53600423,1.2,62.7
1999/03,Canada,,House only,v53600423,1.2,62.8
1999/04,Canada,,House only,v53600423,1.2,62.9
1999/05,Canada,,House only,v53600423,1.2,62.9
1999/06,Canada,,House only,v53600423,1.2,63.0
1999/07,Canada,,House only,v53600423,1.2,63.1
1999/08,Canada,,House only,v53600423,1.2,63.3
1999/09,Canada,,House only,v53600423,1.2,63.6
1999/10,Canada,,House only,v53600423,1.2,63.7
1999/11,Canada,,House only,v53600423,1.2,64.0
1999/12,Canada,,House only,v53600423,1.2,64.2
2000/01,Canada,,House only,v53600423,1.2,64.2
2000/02,Canada,,House only,v53600423,1.2,64.6
2000/03,Canada,,House only,v53600423,1.2,64.7
2000/04,Canada,,House only,v53600423,1.2,64.8
2000/05,Canada,,House only,v53600423,1.2,65.0
2000/06,Canada,,House only,v53600423,1.2,65.0
2000/07,Canada,,House only,v53600423,1.2,65.1
2000/08,Canada,,House only,v53600423,1.2,65.4
2000/09,Canada,,House only,v53600423,1.2,65.6
2000/10,Canada,,House only,v53600423,1.2,65.7
2000/11,Canada,,House only,v53600423,1.2,66.1
2000/12,Canada,,House only,v53600423,1.2,66.1
2001/01,Canada,,House only,v53600423,1.2,66.4
2001/02,Canada,,House only,v53600423,1.2,66.6
2001/03,Canada,,House only,v53600423,1.2,66.8
2001/04,Canada,,House only,v53600423,1.2,67.1
2001/05,Canada,,House only,v53600423,1.2,67.2
2001/06,Canada,,House only,v53600423,1.2,67.5
2001/07,Canada,,House only,v53600423,1.2,67.8
2001/08,Canada,,House only,v53600423,1.2,67.9
2001/09,Canada,,House only,v53600423,1.2,68.1
2001/10,Canada,,House only,v53600423,1.2,68.1
2001/11,Canada,,House only,v53600423,1.2,68.4
2001/12,Canada,,House only,v53600423,1.2,68.5
2002/01,Canada,,House only,v53600423,1.2,68.8
2002/02,Canada,,House only,v53600423,1.2,69.5
2002/03,Canada,,House only,v53600423,1.2,69.7
2002/04,Canada,,House only,v53600423,1.2,70.4
2002/05,Canada,,House only,v53600423,1.2,70.9
2002/06,Canada,,House only,v53600423,1.2,71.1
2002/07,Canada,,House only,v53600423,1.2,71.2
2002/08,Canada,,House only,v53600423,1.2,71.7
2002/09,Canada,,House only,v53600423,1.2,71.8
2002/10,Canada,,House only,v53600423,1.2,72.4
2002/11,Canada,,House only,v53600423,1.2,73.0
2002/12,Canada,,House only,v53600423,1.2,73.2
2003/01,Canada,,House only,v53600423,1.2,73.5
2003/02,Canada,,House only,v53600423,1.2,74.1
2003/03,Canada,,House only,v53600423,1.2,74.1
2003/04,Canada,,House only,v53600423,1.2,74.5
2003/05,Canada,,House only,v53600423,1.2,75.0
2003/06,Canada,,House only,v53600423,1.2,75.2
2003/07,Canada,,House only,v53600423,1.2,75.5
2003/08,Canada,,House only,v53600423,1.2,76.0
2003/09,Canada,,House only,v53600423,1.2,76.4
2003/10,Canada,,House only,v53600423,1.2,76.8
2003/11,Canada,,House only,v53600423,1.2,77.6
2003/12,Canada,,House only,v53600423,1.2,77.8
2004/01,Canada,,House only,v53600423,1.2,78.1
2004/02,Canada,,House only,v53600423,1.2,78.5
2004/03,Canada,,House only,v53600423,1.2,78.8
2004/04,Canada,,House only,v53600423,1.2,79.5
2004/05,Canada,,House only,v53600423,1.2,80.3
2004/06,Canada,,House only,v53600423,1.2,80.8
2004/07,Canada,,House only,v53600423,1.2,80.9
2004/08,Canada,,House only,v53600423,1.2,81.3
2004/09,Canada,,House only,v53600423,1.2,81.6
2004/10,Canada,,House only,v53600423,1.2,81.8
2004/11,Canada,,House only,v53600423,1.2,82.2
2004/12,Canada,,House only,v53600423,1.2,82.4
2005/01,Canada,,House only,v53600423,1.2,82.6
2005/02,Canada,,House only,v53600423,1.2,82.9
2005/03,Canada,,House only,v53600423,1.2,83.2
2005/04,Canada,,House only,v53600423,1.2,83.6
2005/05,Canada,,House only,v53600423,1.2,84.0
2005/06,Canada,,House only,v53600423,1.2,84.2
2005/07,Canada,,House only,v53600423,1.2,84.4
2005/08,Canada,,House only,v53600423,1.2,84.7
2005/09,Canada,,House only,v53600423,1.2,85.2
2005/10,Canada,,House only,v53600423,1.2,86.0
2005/11,Canada,,House only,v53600423,1.2,86.4
2005/12,Canada,,House only,v53600423,1.2,87.1
2006/01,Canada,,House only,v53600423,1.2,88.0
2006/02,Canada,,House only,v53600423,1.2,88.7
2006/03,Canada,,House only,v53600423,1.2,89.7
2006/04,Canada,,House only,v53600423,1.2,90.9
2006/05,Canada,,House only,v53600423,1.2,91.9
2006/06,Canada,,House only,v53600423,1.2,93.3
2006/07,Canada,,House only,v53600423,1.2,94.1
2006/08,Canada,,House only,v53600423,1.2,95.6
2006/09,Canada,,House only,v53600423,1.2,96.1
2006/10,Canada,,House only,v53600423,1.2,96.2
2006/11,Canada,,House only,v53600423,1.2,96.6
2006/12,Canada,,House only,v53600423,1.2,96.5
2007/01,Canada,,House only,v53600423,1.2,96.9
2007/02,Canada,,House only,v53600423,1.2,97.4
2007/03,Canada,,House only,v53600423,1.2,97.7
2007/04,Canada,,House only,v53600423,1.2,98.4
2007/05,Canada,,House only,v53600423,1.2,99.6
2007/06,Canada,,House only,v53600423,1.2,100.1
2007/07,Canada,,House only,v53600423,1.2,100.8
2007/08,Canada,,House only,v53600423,1.2,101.4
2007/09,Canada,,House only,v53600423,1.2,101.7
2007/10,Canada,,House only,v53600423,1.2,101.7
2007/11,Canada,,House only,v53600423,1.2,102.2
2007/12,Canada,,House only,v53600423,1.2,102.3
2008/01,Canada,,House only,v53600423,1.2,102.9
2008/02,Canada,,House only,v53600423,1.2,103.2
2008/03,Canada,,House only,v53600423,1.2,103.3
2008/04,Canada,,House only,v53600423,1.2,103.2
2008/05,Canada,,House only,v53600423,1.2,103.1
2008/06,Canada,,House only,v53600423,1.2,103.1
2008/07,Canada,,House only,v53600423,1.2,103.2
2008/08,Canada,,House only,v53600423,1.2,103.2
2008/09,Canada,,House only,v53600423,1.2,103.1
2008/10,Canada,,House only,v53600423,1.2,102.4
2008/11,Canada,,House only,v53600423,1.2,101.8
2008/12,Canada,,House only,v53600423,1.2,101.6
2009/01,Canada,,House only,v53600423,1.2,101.0
2009/02,Canada,,House only,v53600423,1.2,100.1
2009/03,Canada,,House only,v53600423,1.2,99.6
2009/04,Canada,,House only,v53600423,1.2,98.8
2009/05,Canada,,House only,v53600423,1.2,98.7
2009/06,Canada,,House only,v53600423,1.2,98.6
2009/07,Canada,,House only,v53600423,1.2,98.9
2009/08,Canada,,House only,v53600423,1.2,99.1
2009/09,Canada,,House only,v53600423,1.2,99.8
2009/10,Canada,,House only,v53600423,1.2,100.2
2009/11,Canada,,House only,v53600423,1.2,100.7
2009/12,Canada,,House only,v53600423,1.2,101.3
2010/01,Canada,,House only,v53600423,1.2,101.8
2010/02,Canada,,House only,v53600423,1.2,102.0
2010/03,Canada,,House only,v53600423,1.2,102.6
2010/04,Canada,,House only,v53600423,1.2,102.8
2010/05,Canada,,House only,v53600423,1.2,103.3
2010/06,Canada,,House only,v53600423,1.2,103.5
2010/07,Canada,,House only,v53600423,1.2,103.4
2010/08,Canada,,House only,v53600423,1.2,103.6
2010/09,Canada,,House only,v53600423,1.2,103.6
2010/10,Canada,,House only,v53600423,1.2,103.6
2010/11,Canada,,House only,v53600423,1.2,103.8
2010/12,Canada,,House only,v53600423,1.2,103.7
2011/01,Canada,,House only,v53600423,1.2,104.0
2011/02,Canada,,House only,v53600423,1.2,104.3
2011/03,Canada,,House only,v53600423,1.2,104.5
2011/04,Canada,,House only,v53600423,1.2,104.9
2011/05,Canada,,House only,v53600423,1.2,105.4
2011/06,Canada,,House only,v53600423,1.2,105.8
2011/07,Canada,,House only,v53600423,1.2,105.8
2011/08,Canada,,House only,v53600423,1.2,105.9
2011/09,Canada,,House only,v53600423,1.2,106.2
2011/10,Canada,,House only,v53600423,1.2,106.4
2011/11,Canada,,House only,v53600423,1.2,106.8
2011/12,Canada,,House only,v53600423,1.2,106.8
2012/01,Canada,,House only,v53600423,1.2,106.9
2012/02,Canada,,House only,v53600423,1.2,107.1
2012/03,Canada,,House only,v53600423,1.2,107.5
2012/04,Canada,,House only,v53600423,1.2,107.8
2012/05,Canada,,House only,v53600423,1.2,108.1
2012/06,Canada,,House only,v53600423,1.2,108.4
2012/07,Canada,,House only,v53600423,1.2,108.5
2012/08,Canada,,House only,v53600423,1.2,108.7
2012/09,Canada,,House only,v53600423,1.2,108.9
2012/10,Canada,,House only,v53600423,1.2,109.3
2012/11,Canada,,House only,v53600423,1.2,109.4
2012/12,Canada,,House only,v53600423,1.2,109.6
2013/01,Canada,,House only,v53600423,1.2,109.8
2013/02,Canada,,House only,v53600423,1.2,109.9
2013/03,Canada,,House only,v53600423,1.2,110.0
2013/04,Canada,,House only,v53600423,1.2,110.2
2013/05,Canada,,House only,v53600423,1.2,110.4
2013/06,Canada,,House only,v53600423,1.2,110.5
2013/07,Canada,,House only,v53600423,1.2,110.8
2013/08,Canada,,House only,v53600423,1.2,110.9
2013/09,Canada,,House only,v53600423,1.2,110.9
2013/10,Canada,,House only,v53600423,1.2,111.0
2013/11,Canada,,House only,v53600423,1.2,111.1
2013/12,Canada,,House only,v53600423,1.2,111.2
2014/01,Canada,,House only,v53600423,1.2,111.5
2014/02,Canada,,House only,v53600423,1.2,111.9
2014/03,Canada,,House only,v53600423,1.2,112.0
2014/04,Canada,,House only,v53600423,1.2,112.3
2014/05,Canada,,House only,v53600423,1.2,112.5
2014/06,Canada,,House only,v53600423,1.2,112.7
2014/07,Canada,,House only,v53600423,1.2,112.7
2014/08,Canada,,House only,v53600423,1.2,113.0
2014/09,Canada,,House only,v53600423,1.2,113.1
2014/10,Canada,,House only,v53600423,1.2,113.2
2014/11,Canada,,House only,v53600423,1.2,113.3
2014/12,Canada,,House only,v53600423,1.2,113.4
2015/01,Canada,,House only,v53600423,1.2,113.3
2015/02,Canada,,House only,v53600423,1.2,113.5
2015/03,Canada,,House only,v53600423,1.2,113.6
2015/04,Canada,,House only,v53600423,1.2,113.7
2015/05,Canada,,House only,v53600423,1.2,113.7
2015/06,Canada,,House only,v53600423,1.2,113.9
2015/07,Canada,,House only,v53600423,1.2,114.2
1981/01,Canada,,Land only,v53600424,1.3,45.8
1981/02,Canada,,Land only,v53600424,1.3,46.3
1981/03,Canada,,Land only,v53600424,1.3,46.4
1981/04,Canada,,Land only,v53600424,1.3,46.6
1981/05,Canada,,Land only,v53600424,1.3,46.9
1981/06,Canada,,Land only,v53600424,1.3,46.9
1981/07,Canada,,Land only,v53600424,1.3,46.9
1981/08,Canada,,Land only,v53600424,1.3,46.9
1981/09,Canada,,Land only,v53600424,1.3,46.2
1981/10,Canada,,Land only,v53600424,1.3,46.2
1981/11,Canada,,Land only,v53600424,1.3,45.7
1981/12,Canada,,Land only,v53600424,1.3,45.8
1982/01,Canada,,Land only,v53600424,1.3,45.8
1982/02,Canada,,Land only,v53600424,1.3,45.8
1982/03,Canada,,Land only,v53600424,1.3,46.0
1982/04,Canada,,Land only,v53600424,1.3,45.8
1982/05,Canada,,Land only,v53600424,1.3,45.3
